gid,knowledge_state,hop_from_seed,inbound_known,outbound_known,confidence,limitation
100000007311010100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007322059100,fully_observed,2,True,True,0.86,"Both directions observed, but 50% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007330432100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 584,900 KZT arrived from 1 payer and where it went next was never collected."
100000007333038100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007334196100,inbound_only,1,True,True,0.85,"150,002 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007337374100,inbound_only,2,True,True,0.85,"20,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007347733100,inbound_only,1,True,True,0.85,"23,007 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007357489100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 164,500 KZT arrived from 2 payers and where it went next was never collected."
100000007381662100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 11,000 KZT arrived from 1 payer and where it went next was never collected."
100000007382152100,inbound_only,2,True,True,0.85,"5,860 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007382543100,fully_observed,2,True,True,0.868,"Both directions observed, but 46% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007390016100,fully_observed,3,True,True,0.94,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007392365100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007442518100,fully_observed,1,True,True,0.949,"Both directions observed, but 15% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007472293100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007484343100,inbound_only,3,True,True,0.85,"26,757 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007487729100,inbound_only,3,True,True,0.85,"25,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007507343100,inbound_only,1,True,True,0.85,"370,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007510567100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 52,000 KZT arrived from 1 payer and where it went next was never collected."
100000007510875100,inbound_only,3,True,True,0.85,"5,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007511163100,fully_observed,1,True,True,0.957,"Both directions observed, but 11% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007511780100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 155,000 KZT arrived from 1 payer and where it went next was never collected."
100000007534354100,fully_observed,2,True,True,0.893,"Both directions observed, but 33% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007536804100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007539296100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 46,000 KZT arrived from 1 payer and where it went next was never collected."
100000007544358100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007591246100,fully_observed,3,True,True,0.9,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007593823100,fully_observed,3,True,True,0.891,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007594394100,fully_observed,2,True,True,0.893,"Both directions observed, but 33% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007597382100,inbound_only,3,True,True,0.85,"15,700 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007617808100,inbound_only,2,True,True,0.85,"450,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007618425100,inbound_only,3,True,True,0.85,"39,348 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007629096100,fully_observed,2,True,True,0.931,"Both directions observed, but 14% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007629121100,inbound_only,2,True,True,0.85,"29,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007631637100,inbound_only,1,True,True,0.85,"15,341 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007639767100,fully_observed,1,True,True,0.931,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007641183100,inbound_only,1,True,True,0.85,"28,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007641801100,inbound_only,1,True,True,0.85,"200,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007647294100,inbound_only,3,True,True,0.85,"385,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007648946100,fully_observed,1,True,True,0.84,"Both directions observed, but 50% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007653003100,inbound_only,3,True,True,0.85,"100,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007653094100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 16,000 KZT arrived from 1 payer and where it went next was never collected."
100000007689942100,fully_observed,3,True,True,0.873,"Both directions observed, but 33% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007731977100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 50,000 KZT arrived from 1 payer and where it went next was never collected."
100000007737775100,inbound_only,3,True,True,0.85,"6,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007745062100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 100,000 KZT arrived from 1 payer and where it went next was never collected."
100000007747786100,outbound_only,0,False,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (no payer appears at all)."
100000007749092100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007749747100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 50,000 KZT arrived from 1 payer and where it went next was never collected."
100000007754369100,inbound_only,3,True,True,0.85,"82,424 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007777377100,fully_observed,2,True,True,0.817,"Both directions observed, but 71% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007793871100,inbound_only,3,True,True,0.85,"26,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007797290100,fully_observed,2,True,True,0.92,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007811950100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 50,000 KZT arrived from 1 payer and where it went next was never collected."
100000007841978100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 449,000 KZT arrived from 1 payer and where it went next was never collected."
100000007861311100,inbound_only,2,True,True,0.85,"45,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007863304100,inbound_only,3,True,True,0.85,"25,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007864477100,fully_observed,3,True,True,0.929,"Both directions observed, but 5% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000007865484100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 584,600 KZT arrived from 1 payer and where it went next was never collected."
100000007867364100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 41,852 KZT arrived from 1 payer and where it went next was never collected."
100000007898453100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007908818100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007930878100,inbound_only,2,True,True,0.85,"5,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007938486100,inbound_only,1,True,True,0.85,"39,500 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007939160100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007953156100,fully_observed,2,True,True,0.92,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007960337100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 35,500 KZT arrived from 1 payer and where it went next was never collected."
100000007982728100,outbound_only,0,False,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (no payer appears at all)."
100000007982908100,inbound_only,2,True,True,0.85,"31,080 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000007988344100,truncated_at_depth,4,True,False,0.38,"At the four-hop crawl boundary: 20,000 KZT arrived from 1 payer and where it went next was never collected."
100000007997939100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 13,000 KZT arrived from 1 payer and where it went next was never collected."
100000007998965100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000007999728100,inbound_only,3,True,True,0.85,"23,250 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008002020100,fully_observed,1,True,True,0.94,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008003034100,fully_observed,1,True,True,0.931,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008008463100,inbound_only,2,True,True,0.85,"54,180 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008011159100,fully_observed,2,True,True,0.903,"Both directions observed, but 29% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008011573100,inbound_only,3,True,True,0.85,"15,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008027922100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 70,000 KZT arrived from 1 payer and where it went next was never collected."
100000008028628100,inbound_only,1,True,True,0.85,"57,224 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008029279100,inbound_only,3,True,True,0.85,"17,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008038077100,inbound_only,3,True,True,0.85,"499,850 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008042075100,inbound_only,3,True,True,0.85,"5,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008043184100,inbound_only,3,True,True,0.85,"50,564 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008050986100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 95,000 KZT arrived from 1 payer and where it went next was never collected."
100000008055972100,inbound_only,3,True,True,0.85,"28,300 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008060273100,inbound_only,2,True,True,0.85,"10,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008066326100,inbound_only,1,True,True,0.85,"19,320 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008070101100,inbound_only,3,True,True,0.85,"100,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008071620100,inbound_only,1,True,True,0.85,"46,968 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008071749100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 24,943 KZT arrived from 1 payer and where it went next was never collected."
100000008074304100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 5,500 KZT arrived from 1 payer and where it went next was never collected."
100000008077552100,inbound_only,3,True,True,0.85,"214,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008086440100,fully_observed,3,True,True,0.891,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008088082100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008094734100,inbound_only,1,True,True,0.85,"236,249 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008097580100,inbound_only,3,True,True,0.85,"32,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008104567100,fully_observed,2,True,True,0.911,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008106997100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008111003100,fully_observed,2,True,True,0.911,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008116374100,inbound_only,1,True,True,0.85,"31,284 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008117324100,isolated,0,False,True,0.1,"No transfer observed in either direction in the window, so nothing about this account's behaviour is measurable from this dataset."
100000008121806100,fully_observed,3,True,True,0.891,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008129393100,inbound_only,1,True,True,0.85,"10,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008130868100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 22,782 KZT arrived from 1 payer and where it went next was never collected."
100000008136608100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 170,000 KZT arrived from 1 payer and where it went next was never collected."
100000008137435100,fully_observed,1,True,True,0.931,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008141170100,inbound_only,2,True,True,0.85,"11,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008144528100,inbound_only,2,True,True,0.85,"1,068,203 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008151098100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 30,000 KZT arrived from 1 payer and where it went next was never collected."
100000008165763100,fully_observed,1,True,True,0.968,"Both directions observed, but 6% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008168850100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 187,910 KZT arrived from 1 payer and where it went next was never collected."
100000008169544100,fully_observed,1,True,True,0.931,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008172352100,fully_observed,1,True,True,0.968,"Both directions observed, but 6% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008172721100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 168,335 KZT arrived from 1 payer and where it went next was never collected."
100000008173359100,inbound_only,1,True,True,0.85,"6,110 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008174521100,inbound_only,2,True,True,0.85,"82,110 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008175078100,truncated_at_depth,4,True,False,0.38,"At the four-hop crawl boundary: 1,846,711 KZT arrived from 1 payer and where it went next was never collected."
100000008183752100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 140,000 KZT arrived from 1 payer and where it went next was never collected."
100000008188026100,fully_observed,1,True,True,0.931,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008190411100,truncated_at_depth,4,True,False,0.38,"At the four-hop crawl boundary: 198,450 KZT arrived from 1 payer and where it went next was never collected."
100000008190442100,inbound_only,3,True,True,0.85,"13,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008192264100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008193258100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008193577100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008200810100,inbound_only,3,True,True,0.85,"475,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008205000100,isolated,0,False,True,0.1,"No transfer observed in either direction in the window, so nothing about this account's behaviour is measurable from this dataset."
100000008205937100,inbound_only,2,True,True,0.85,"35,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008213966100,fully_observed,2,True,True,0.86,"Both directions observed, but 50% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008219168100,inbound_only,1,True,True,0.85,"53,200 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008221543100,inbound_only,1,True,True,0.85,"542,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008221765100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 156,354 KZT arrived from 1 payer and where it went next was never collected."
100000008223661100,fully_observed,3,True,True,0.928,"Both directions observed, but 6% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008223756100,inbound_only,3,True,True,0.85,"331,682 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008229700100,fully_observed,1,True,True,0.94,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008232832100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008237827100,inbound_only,1,True,True,0.85,"40,001 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008238112100,inbound_only,3,True,True,0.85,"190,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008238989100,inbound_only,2,True,True,0.85,"200,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008244300100,inbound_only,1,True,True,0.85,"65,430 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008251939100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 44,360 KZT arrived from 1 payer and where it went next was never collected."
100000008254069100,fully_observed,2,True,True,0.92,"Both directions observed, but 20% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008254576100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008255655100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 5,400 KZT arrived from 1 payer and where it went next was never collected."
100000008258083100,fully_observed,2,True,True,0.929,"Both directions observed, but 15% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008258458100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008259451100,inbound_only,3,True,True,0.85,"55,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008279405100,inbound_only,3,True,True,0.85,"234,738 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008283183100,inbound_only,2,True,True,0.85,"29,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008289539100,inbound_only,2,True,True,0.85,"14,912 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008293431100,fully_observed,3,True,True,0.891,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008295429100,inbound_only,3,True,True,0.85,"352,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008297199100,inbound_only,3,True,True,0.85,"42,268 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008304115100,inbound_only,1,True,True,0.85,"51,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008304139100,fully_observed,1,True,True,0.931,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008306857100,inbound_only,3,True,True,0.85,"125,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008308418100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 50,000 KZT arrived from 1 payer and where it went next was never collected."
100000008309514100,inbound_only,3,True,True,0.85,"17,200 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008314203100,outbound_only,0,True,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (2 payers appear only as return traffic from inside the crawl)."
100000008314863100,inbound_only,3,True,True,0.85,"12,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008321975100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 5,900 KZT arrived from 1 payer and where it went next was never collected."
100000008324800100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008327791100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 11,000 KZT arrived from 1 payer and where it went next was never collected."
100000008331280100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 41,000 KZT arrived from 1 payer and where it went next was never collected."
100000008332511100,inbound_only,3,True,True,0.85,"100,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008333492100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 216,400 KZT arrived from 1 payer and where it went next was never collected."
100000008335401100,inbound_only,2,True,True,0.85,"150,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008336318100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 170,000 KZT arrived from 1 payer and where it went next was never collected."
100000008337304100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 105,465 KZT arrived from 1 payer and where it went next was never collected."
100000008343415100,truncated_at_depth,4,True,False,0.38,"At the four-hop crawl boundary: 100,000 KZT arrived from 1 payer and where it went next was never collected."
100000008343874100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008346837100,fully_observed,2,True,True,0.911,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008349675100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008349740100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 70,000 KZT arrived from 1 payer and where it went next was never collected."
100000008352542100,inbound_only,2,True,True,0.85,"50,220 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008356606100,inbound_only,2,True,True,0.85,"168,500 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008376089100,inbound_only,2,True,True,0.85,"135,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008376785100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 234,250 KZT arrived from 1 payer and where it went next was never collected."
100000008379273100,fully_observed,3,True,True,0.891,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008383405100,inbound_only,1,True,True,0.85,"25,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008388049100,inbound_only,3,True,True,0.85,"496,400 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008389800100,fully_observed,2,True,True,0.937,"Both directions observed, but 11% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008405209100,inbound_only,3,True,True,0.85,"54,400 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008406609100,inbound_only,2,True,True,0.85,"34,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008413748100,fully_observed,2,True,True,0.911,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008416433100,inbound_only,3,True,True,0.85,"20,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008417029100,inbound_only,3,True,True,0.85,"100,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008417359100,fully_observed,3,True,True,0.891,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008418835100,outbound_only,0,True,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (1 payer appear only as return traffic from inside the crawl)."
100000008418934100,inbound_only,2,True,True,0.85,"360,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008422226100,inbound_only,3,True,True,0.85,"87,450 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008427027100,inbound_only,3,True,True,0.85,"300,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008430691100,fully_observed,3,True,True,0.917,"Both directions observed, but 11% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008432942100,inbound_only,3,True,True,0.85,"44,542 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008436257100,inbound_only,3,True,True,0.85,"35,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008438656100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008443341100,fully_observed,1,True,True,0.931,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008454065100,inbound_only,3,True,True,0.85,"24,050 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008459449100,inbound_only,3,True,True,0.85,"53,700 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008460102100,fully_observed,3,True,True,0.888,"Both directions observed, but 26% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008461217100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 18,000 KZT arrived from 1 payer and where it went next was never collected."
100000008461532100,fully_observed,2,True,True,0.874,"Both directions observed, but 43% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008463968100,inbound_only,3,True,True,0.85,"10,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008465789100,fully_observed,3,True,True,0.897,"Both directions observed, but 21% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008466579100,fully_observed,2,True,True,0.917,"Both directions observed, but 21% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008468762100,inbound_only,3,True,True,0.85,"170,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008469048100,truncated_at_depth,4,True,False,0.38,"At the four-hop crawl boundary: 265,200 KZT arrived from 1 payer and where it went next was never collected."
100000008470470100,inbound_only,1,True,True,0.85,"33,547 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008471634100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 20,000 KZT arrived from 1 payer and where it went next was never collected."
100000008472324100,inbound_only,3,True,True,0.85,"205,200 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008473207100,inbound_only,2,True,True,0.85,"202,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008473765100,inbound_only,3,True,True,0.85,"30,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008474308100,fully_observed,2,True,True,0.911,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008474391100,inbound_only,3,True,True,0.85,"20,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008477350100,fully_observed,2,True,True,0.911,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008478414100,inbound_only,2,True,True,0.85,"10,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008486520100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008488166100,inbound_only,3,True,True,0.85,"5,600 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008489604100,inbound_only,3,True,True,0.85,"11,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008489922100,fully_observed,3,True,True,0.897,"Both directions observed, but 21% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008490127100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008491390100,inbound_only,3,True,True,0.85,"36,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008493007100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
