formation_id,kind,n_members,n_seeds,min_hop_from_seed,kzt_through,kzt_retained_share,breaking_point_gid,breaking_point_method,breaking_point_effect,score,rank,hypothesis,evidence
BRG-025,bridge,9,0,2,1307104.0,0.808,100000007382543100,articulation,8.0,0.3994,469,"These 8 accounts reach the rest of their community only through 100000007382543100, whose removal would detach 8 of them from 1,307,104 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=9, seeds=0, hop=2, through=1,307,104 KZT, retained=0.81; break 100000007382543100 by articulation cuts 8 of 8 members; fragility=1.00, score=0.3994"
BRG-124,bridge,10,0,2,2539799.0,0.4952,100000008547844100,articulation,9.0,0.3994,470,"These 9 accounts reach the rest of their community only through 100000008547844100, whose removal would detach 9 of them from 2,539,799 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=10, seeds=0, hop=2, through=2,539,799 KZT, retained=0.50; break 100000008547844100 by articulation cuts 9 of 9 members; fragility=1.00, score=0.3994"
LOOP-192,reciprocal_loop,2,0,2,974500.0,0.2258,100000003001661100,flow,220000.0,0.3986,471,"These 2 accounts return funds to each other, 974,500 KZT touching the set with 23% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=974,500 KZT, retained=0.23; break 100000003001661100 by flow stops 220,000 of 220,000 KZT internal; fragility=1.00, score=0.3986"
BRG-086,bridge,19,0,2,1535307.93,0.5453,100000002957787100,articulation,18.0,0.3983,472,"These 18 accounts reach the rest of their community only through 100000002957787100, whose removal would detach 18 of them from 1,535,308 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=19, seeds=0, hop=2, through=1,535,308 KZT, retained=0.55; break 100000002957787100 by articulation cuts 18 of 18 members; fragility=1.00, score=0.3983"
BRG-112,bridge,7,0,2,2881560.0,0.5072,100000008743913100,articulation,6.0,0.3983,473,"These 6 accounts reach the rest of their community only through 100000008743913100, whose removal would detach 6 of them from 2,881,560 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=7, seeds=0, hop=2, through=2,881,560 KZT, retained=0.51; break 100000008743913100 by articulation cuts 6 of 6 members; fragility=1.00, score=0.3983"
LOOP-352,reciprocal_loop,2,0,1,638338.0,0.1535,100000007511163100,flow,98000.0,0.3981,474,"These 2 accounts return funds to each other, 638,338 KZT touching the set with 15% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=638,338 KZT, retained=0.15; break 100000007511163100 by flow stops 98,000 of 98,000 KZT internal; fragility=1.00, score=0.3981"
BRG-136,bridge,11,0,2,2625702.0,0.439,100000008466579100,articulation,10.0,0.398,475,"These 10 accounts reach the rest of their community only through 100000008466579100, whose removal would detach 10 of them from 2,625,702 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=11, seeds=0, hop=2, through=2,625,702 KZT, retained=0.44; break 100000008466579100 by articulation cuts 10 of 10 members; fragility=1.00, score=0.3980"
LOOP-230,reciprocal_loop,4,0,2,6639986.0,0.0592,100000008477350100,flow,266967.0,0.398,476,"These 4 accounts return funds to each other, 6,639,986 KZT touching the set with 6% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=2, through=6,639,986 KZT, retained=0.06; break 100000008477350100 by flow stops 266,967 of 392,983 KZT internal; fragility=0.68, score=0.3980"
BRG-101,bridge,5,0,1,1089750.0,0.7431,100000001380054100,articulation,4.0,0.3977,477,"These 4 accounts reach the rest of their community only through 100000001380054100, whose removal would detach 4 of them from 1,089,750 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=1, through=1,089,750 KZT, retained=0.74; break 100000001380054100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3977"
LOOP-190,reciprocal_loop,2,0,2,1428109.96,0.0306,100000002957787100,flow,43712.8,0.3961,478,"These 2 accounts return funds to each other, 1,428,110 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=1,428,110 KZT, retained=0.03; break 100000002957787100 by flow stops 43,713 of 43,713 KZT internal; fragility=1.00, score=0.3961"
BRG-099,bridge,15,0,3,4051910.0,0.2613,100000008489922100,articulation,14.0,0.3951,479,"These 14 accounts reach the rest of their community only through 100000008489922100, whose removal would detach 14 of them from 4,051,910 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=15, seeds=0, hop=3, through=4,051,910 KZT, retained=0.26; break 100000008489922100 by articulation cuts 14 of 14 members; fragility=1.00, score=0.3951"
LOOP-238,reciprocal_loop,3,0,2,1583065.0,0.0841,100000004336312100,flow,123065.0,0.3947,480,"These 3 accounts return funds to each other, 1,583,065 KZT touching the set with 8% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=0, hop=2, through=1,583,065 KZT, retained=0.08; break 100000004336312100 by flow stops 123,065 of 133,065 KZT internal; fragility=0.92, score=0.3947"
LOOP-087,reciprocal_loop,2,0,2,247985.0,0.7714,100000001600934100,flow,191300.0,0.3946,481,"These 2 accounts return funds to each other, 247,985 KZT touching the set with 77% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=247,985 KZT, retained=0.77; break 100000001600934100 by flow stops 191,300 of 191,300 KZT internal; fragility=1.00, score=0.3946"
LOOP-083,reciprocal_loop,2,0,2,1407969.85,0.0142,100000001439416100,flow,20000.0,0.3941,482,"These 2 accounts return funds to each other, 1,407,970 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=1,407,970 KZT, retained=0.01; break 100000001439416100 by flow stops 20,000 of 20,000 KZT internal; fragility=1.00, score=0.3941"
CHN-009,chain,4,0,1,941473.0,0.1487,100000000607941100,dominator,2.0,0.3937,483,"Funds appear to move through 4 accounts in sequence starting 1 hop(s) from a known client, 941,473 KZT touching the run and 15% of it staying inside, which is consistent with a transit route and worth checking step by step.","chain: n=4, seeds=0, hop=1, through=941,473 KZT, retained=0.15; break 100000000607941100 by dominator cuts 2 of 3 members; fragility=0.67, score=0.3937"
LOOP-308,reciprocal_loop,2,0,3,1609034.67,0.0663,100000004569484100,flow,106705.0,0.3929,484,"These 2 accounts return funds to each other, 1,609,035 KZT touching the set with 7% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=3, through=1,609,035 KZT, retained=0.07; break 100000004569484100 by flow stops 106,705 of 106,705 KZT internal; fragility=1.00, score=0.3929"
BRG-005,bridge,11,0,1,552700.0,0.7829,100000000267734100,articulation,10.0,0.3923,485,"These 10 accounts reach the rest of their community only through 100000000267734100, whose removal would detach 10 of them from 552,700 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=11, seeds=0, hop=1, through=552,700 KZT, retained=0.78; break 100000000267734100 by articulation cuts 10 of 10 members; fragility=1.00, score=0.3923"
BRG-153,bridge,7,0,2,2239444.0,0.53,100000008710843100,articulation,6.0,0.3923,486,"These 6 accounts reach the rest of their community only through 100000008710843100, whose removal would detach 6 of them from 2,239,444 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=7, seeds=0, hop=2, through=2,239,444 KZT, retained=0.53; break 100000008710843100 by articulation cuts 6 of 6 members; fragility=1.00, score=0.3923"
LOOP-133,reciprocal_loop,4,0,2,6691132.0,0.0318,100000005910114100,flow,141044.0,0.3923,487,"These 4 accounts return funds to each other, 6,691,132 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=2, through=6,691,132 KZT, retained=0.03; break 100000005910114100 by flow stops 141,044 of 213,044 KZT internal; fragility=0.66, score=0.3923"
CHN-001,chain,3,0,1,498818.0,0.8821,100000006069103100,dominator,1.0,0.3922,488,"Funds appear to move through 3 accounts in sequence starting 1 hop(s) from a known client, 498,818 KZT touching the run and 88% of it staying inside, which is consistent with a transit route and worth checking step by step.","chain: n=3, seeds=0, hop=1, through=498,818 KZT, retained=0.88; break 100000006069103100 by dominator cuts 1 of 2 members; fragility=0.50, score=0.3922"
LOOP-182,reciprocal_loop,2,0,2,1252969.85,0.0408,100000002741024100,flow,51102.85,0.3921,489,"These 2 accounts return funds to each other, 1,252,970 KZT touching the set with 4% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=1,252,970 KZT, retained=0.04; break 100000002741024100 by flow stops 51,103 of 51,103 KZT internal; fragility=1.00, score=0.3921"
LOOP-233,reciprocal_loop,2,0,2,1181866.0,0.0592,100000003796063100,flow,70000.0,0.3915,490,"These 2 accounts return funds to each other, 1,181,866 KZT touching the set with 6% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=1,181,866 KZT, retained=0.06; break 100000003796063100 by flow stops 70,000 of 70,000 KZT internal; fragility=1.00, score=0.3915"
BRG-036,bridge,6,0,1,648797.0,0.8247,100000003946524100,articulation,5.0,0.3905,491,"These 5 accounts reach the rest of their community only through 100000003946524100, whose removal would detach 5 of them from 648,797 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=6, seeds=0, hop=1, through=648,797 KZT, retained=0.82; break 100000003946524100 by articulation cuts 5 of 5 members; fragility=1.00, score=0.3905"
BRG-128,bridge,10,0,2,1497092.0,0.5954,100000005782781100,articulation,9.0,0.3903,492,"These 9 accounts reach the rest of their community only through 100000005782781100, whose removal would detach 9 of them from 1,497,092 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=10, seeds=0, hop=2, through=1,497,092 KZT, retained=0.60; break 100000005782781100 by articulation cuts 9 of 9 members; fragility=1.00, score=0.3903"
LOOP-013,reciprocal_loop,2,0,1,368175.0,0.3004,100000000297649100,flow,110600.0,0.3903,493,"These 2 accounts return funds to each other, 368,175 KZT touching the set with 30% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=368,175 KZT, retained=0.30; break 100000000297649100 by flow stops 110,600 of 110,600 KZT internal; fragility=1.00, score=0.3903"
LOOP-162,reciprocal_loop,4,0,1,3596045.18,0.018,100000008413748100,flow,43001.55,0.3903,494,"These 4 accounts return funds to each other, 3,596,045 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=3,596,045 KZT, retained=0.02; break 100000008413748100 by flow stops 43,002 of 64,602 KZT internal; fragility=0.67, score=0.3903"
LOOP-365,reciprocal_loop,2,0,2,1175520.0,0.034,100000008389800100,flow,40000.0,0.3892,495,"These 2 accounts return funds to each other, 1,175,520 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=1,175,520 KZT, retained=0.03; break 100000008389800100 by flow stops 40,000 of 40,000 KZT internal; fragility=1.00, score=0.3892"
LOOP-082,reciprocal_loop,2,0,1,301304.0,0.3701,100000001382002100,flow,111500.0,0.3889,496,"These 2 accounts return funds to each other, 301,304 KZT touching the set with 37% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=301,304 KZT, retained=0.37; break 100000001382002100 by flow stops 111,500 of 111,500 KZT internal; fragility=1.00, score=0.3889"
LOOP-235,reciprocal_loop,2,0,1,85818.0,0.9092,100000003886323100,flow,78025.0,0.3885,497,"These 2 accounts return funds to each other, 85,818 KZT touching the set with 91% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=85,818 KZT, retained=0.91; break 100000003886323100 by flow stops 78,025 of 78,025 KZT internal; fragility=1.00, score=0.3885"
LOOP-241,reciprocal_loop,2,0,1,578507.0,0.0774,100000003946524100,flow,44750.0,0.388,498,"These 2 accounts return funds to each other, 578,507 KZT touching the set with 8% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=578,507 KZT, retained=0.08; break 100000003946524100 by flow stops 44,750 of 44,750 KZT internal; fragility=1.00, score=0.3880"
BRG-096,bridge,8,0,1,883363.0,0.5869,100000002748180100,articulation,7.0,0.3877,499,"These 7 accounts reach the rest of their community only through 100000002748180100, whose removal would detach 7 of them from 883,363 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=8, seeds=0, hop=1, through=883,363 KZT, retained=0.59; break 100000002748180100 by articulation cuts 7 of 7 members; fragility=1.00, score=0.3877"
LOOP-268,reciprocal_loop,2,0,1,528250.0,0.1136,100000004076740100,flow,60000.0,0.3877,500,"These 2 accounts return funds to each other, 528,250 KZT touching the set with 11% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=528,250 KZT, retained=0.11; break 100000004076740100 by flow stops 60,000 of 60,000 KZT internal; fragility=1.00, score=0.3877"
BRG-033,bridge,6,0,1,1685321.8,0.3672,100000008731444100,articulation,5.0,0.3874,501,"These 5 accounts reach the rest of their community only through 100000008731444100, whose removal would detach 5 of them from 1,685,322 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=6, seeds=0, hop=1, through=1,685,322 KZT, retained=0.37; break 100000008731444100 by articulation cuts 5 of 5 members; fragility=1.00, score=0.3874"
BRG-118,bridge,8,0,1,622497.0,0.7341,100000005612411100,articulation,7.0,0.3874,502,"These 7 accounts reach the rest of their community only through 100000005612411100, whose removal would detach 7 of them from 622,497 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=8, seeds=0, hop=1, through=622,497 KZT, retained=0.73; break 100000005612411100 by articulation cuts 7 of 7 members; fragility=1.00, score=0.3874"
BRG-083,bridge,9,0,1,1982326.75,0.2028,100000008304139100,articulation,8.0,0.3872,503,"These 8 accounts reach the rest of their community only through 100000008304139100, whose removal would detach 8 of them from 1,982,327 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=9, seeds=0, hop=1, through=1,982,327 KZT, retained=0.20; break 100000008304139100 by articulation cuts 8 of 8 members; fragility=1.00, score=0.3872"
LOOP-307,reciprocal_loop,3,0,2,2545363.67,0.0764,100000004569484100,flow,157705.0,0.3872,504,"These 3 accounts return funds to each other, 2,545,364 KZT touching the set with 8% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=0, hop=2, through=2,545,364 KZT, retained=0.08; break 100000004569484100 by flow stops 157,705 of 194,540 KZT internal; fragility=0.81, score=0.3872"
LOOP-136,reciprocal_loop,2,0,2,260700.0,0.6548,100000001893287100,flow,170700.0,0.3865,505,"These 2 accounts return funds to each other, 260,700 KZT touching the set with 65% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=260,700 KZT, retained=0.65; break 100000001893287100 by flow stops 170,700 of 170,700 KZT internal; fragility=1.00, score=0.3865"
BRG-102,bridge,7,0,1,730690.0,0.6805,100000003873332100,articulation,6.0,0.3864,506,"These 6 accounts reach the rest of their community only through 100000003873332100, whose removal would detach 6 of them from 730,690 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=7, seeds=0, hop=1, through=730,690 KZT, retained=0.68; break 100000003873332100 by articulation cuts 6 of 6 members; fragility=1.00, score=0.3864"
BRG-100,bridge,28,0,3,494070.0,0.8882,100000008460102100,articulation,27.0,0.3858,507,"These 27 accounts reach the rest of their community only through 100000008460102100, whose removal would detach 27 of them from 494,070 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=28, seeds=0, hop=3, through=494,070 KZT, retained=0.89; break 100000008460102100 by articulation cuts 27 of 27 members; fragility=1.00, score=0.3858"
LOOP-312,reciprocal_loop,2,0,2,1120224.0,0.0147,100000004715209100,flow,16500.0,0.3858,508,"These 2 accounts return funds to each other, 1,120,224 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=1,120,224 KZT, retained=0.01; break 100000004715209100 by flow stops 16,500 of 16,500 KZT internal; fragility=1.00, score=0.3858"
LOOP-220,reciprocal_loop,3,0,1,1866927.0,0.0996,100000003616818100,flow,138100.0,0.3846,509,"These 3 accounts return funds to each other, 1,866,927 KZT touching the set with 10% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=0, hop=1, through=1,866,927 KZT, retained=0.10; break 100000003616818100 by flow stops 138,100 of 186,000 KZT internal; fragility=0.74, score=0.3846"
LOOP-086,reciprocal_loop,2,0,1,527820.0,0.0758,100000001526235100,flow,40000.0,0.3845,510,"These 2 accounts return funds to each other, 527,820 KZT touching the set with 8% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=527,820 KZT, retained=0.08; break 100000001526235100 by flow stops 40,000 of 40,000 KZT internal; fragility=1.00, score=0.3845"
LOOP-217,reciprocal_loop,2,0,1,413000.0,0.1816,100000003616818100,flow,75000.0,0.3845,511,"These 2 accounts return funds to each other, 413,000 KZT touching the set with 18% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=413,000 KZT, retained=0.18; break 100000003616818100 by flow stops 75,000 of 75,000 KZT internal; fragility=1.00, score=0.3845"
LOOP-322,reciprocal_loop,2,0,1,572099.0,0.035,100000005175148100,flow,20000.0,0.384,512,"These 2 accounts return funds to each other, 572,099 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=572,099 KZT, retained=0.03; break 100000005175148100 by flow stops 20,000 of 20,000 KZT internal; fragility=1.00, score=0.3840"
CHN-050,chain,4,0,1,151817.64,0.8342,100000006443391100,dominator,2.0,0.3837,513,"Funds appear to move through 4 accounts in sequence starting 1 hop(s) from a known client, 151,818 KZT touching the run and 83% of it staying inside, which is consistent with a transit route and worth checking step by step.","chain: n=4, seeds=0, hop=1, through=151,818 KZT, retained=0.83; break 100000006443391100 by dominator cuts 2 of 3 members; fragility=0.67, score=0.3837"
LOOP-165,reciprocal_loop,4,0,2,9832259.0,0.0104,100000003242289100,flow,57510.0,0.3832,514,"These 4 accounts return funds to each other, 9,832,259 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=2, through=9,832,259 KZT, retained=0.01; break 100000003242289100 by flow stops 57,510 of 102,510 KZT internal; fragility=0.56, score=0.3832"
LOOP-338,reciprocal_loop,2,0,1,146817.64,0.6151,100000006385877100,flow,90309.55,0.3832,515,"These 2 accounts return funds to each other, 146,818 KZT touching the set with 62% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=146,818 KZT, retained=0.62; break 100000006385877100 by flow stops 90,310 of 90,310 KZT internal; fragility=1.00, score=0.3832"
LOOP-184,reciprocal_loop,2,0,1,564523.95,0.0302,100000002812641100,flow,17023.95,0.3831,516,"These 2 accounts return funds to each other, 564,524 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=564,524 KZT, retained=0.03; break 100000002812641100 by flow stops 17,024 of 17,024 KZT internal; fragility=1.00, score=0.3831"
BRG-039,bridge,9,0,1,1126473.0,0.3808,100000005287097100,articulation,8.0,0.3825,517,"These 8 accounts reach the rest of their community only through 100000005287097100, whose removal would detach 8 of them from 1,126,473 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=9, seeds=0, hop=1, through=1,126,473 KZT, retained=0.38; break 100000005287097100 by articulation cuts 8 of 8 members; fragility=1.00, score=0.3825"
BRG-147,bridge,4,0,1,1208099.0,0.5272,100000006518161100,articulation,3.0,0.3825,518,"These 3 accounts reach the rest of their community only through 100000006518161100, whose removal would detach 3 of them from 1,208,099 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=4, seeds=0, hop=1, through=1,208,099 KZT, retained=0.53; break 100000006518161100 by articulation cuts 3 of 3 members; fragility=1.00, score=0.3825"
BRG-108,bridge,5,0,2,2232749.0,0.462,100000008512827100,articulation,4.0,0.3823,519,"These 4 accounts reach the rest of their community only through 100000008512827100, whose removal would detach 4 of them from 2,232,749 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=2, through=2,232,749 KZT, retained=0.46; break 100000008512827100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3823"
BRG-131,bridge,13,0,2,1503473.49,0.3952,100000008413748100,articulation,12.0,0.3808,520,"These 12 accounts reach the rest of their community only through 100000008413748100, whose removal would detach 12 of them from 1,503,473 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=13, seeds=0, hop=2, through=1,503,473 KZT, retained=0.40; break 100000008413748100 by articulation cuts 12 of 12 members; fragility=1.00, score=0.3808"
LOOP-224,reciprocal_loop,2,0,1,527000.0,0.0304,100000003635170100,flow,16000.0,0.3806,521,"These 2 accounts return funds to each other, 527,000 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=527,000 KZT, retained=0.03; break 100000003635170100 by flow stops 16,000 of 16,000 KZT internal; fragility=1.00, score=0.3806"
BRG-122,bridge,5,0,1,1075000.0,0.5023,100000004759121100,articulation,4.0,0.3805,522,"These 4 accounts reach the rest of their community only through 100000004759121100, whose removal would detach 4 of them from 1,075,000 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=1, through=1,075,000 KZT, retained=0.50; break 100000004759121100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3805"
BRG-111,bridge,5,0,1,522875.0,0.8087,100000007536804100,articulation,4.0,0.3801,523,"These 4 accounts reach the rest of their community only through 100000007536804100, whose removal would detach 4 of them from 522,875 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=1, through=522,875 KZT, retained=0.81; break 100000007536804100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3801"
BRG-169,bridge,4,0,1,577599.0,0.8129,100000005339662100,articulation,3.0,0.3801,524,"These 3 accounts reach the rest of their community only through 100000005339662100, whose removal would detach 3 of them from 577,599 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=4, seeds=0, hop=1, through=577,599 KZT, retained=0.81; break 100000005339662100 by articulation cuts 3 of 3 members; fragility=1.00, score=0.3801"
BRG-135,bridge,7,0,3,1354755.0,0.6813,100000008490127100,articulation,6.0,0.3789,525,"These 6 accounts reach the rest of their community only through 100000008490127100, whose removal would detach 6 of them from 1,354,755 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=7, seeds=0, hop=3, through=1,354,755 KZT, retained=0.68; break 100000008490127100 by articulation cuts 6 of 6 members; fragility=1.00, score=0.3789"
BRG-026,bridge,5,0,2,709104.0,0.9013,100000008655779100,articulation,4.0,0.3783,526,"These 4 accounts reach the rest of their community only through 100000008655779100, whose removal would detach 4 of them from 709,104 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=2, through=709,104 KZT, retained=0.90; break 100000008655779100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3783"
LOOP-085,reciprocal_loop,2,0,2,755450.0,0.0847,100000001526235100,flow,64000.0,0.3772,527,"These 2 accounts return funds to each other, 755,450 KZT touching the set with 8% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=755,450 KZT, retained=0.08; break 100000001526235100 by flow stops 64,000 of 64,000 KZT internal; fragility=1.00, score=0.3772"
LOOP-137,reciprocal_loop,2,0,1,456675.0,0.0383,100000001899164100,flow,17500.0,0.376,528,"These 2 accounts return funds to each other, 456,675 KZT touching the set with 4% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=456,675 KZT, retained=0.04; break 100000001899164100 by flow stops 17,500 of 17,500 KZT internal; fragility=1.00, score=0.3760"
BRG-139,bridge,8,0,3,1019000.0,0.7262,100000008746449100,articulation,7.0,0.3755,529,"These 7 accounts reach the rest of their community only through 100000008746449100, whose removal would detach 7 of them from 1,019,000 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=8, seeds=0, hop=3, through=1,019,000 KZT, retained=0.73; break 100000008746449100 by articulation cuts 7 of 7 members; fragility=1.00, score=0.3755"
BRG-052,bridge,9,0,2,419800.0,0.9481,100000000723383100,articulation,8.0,0.3748,530,"These 8 accounts reach the rest of their community only through 100000000723383100, whose removal would detach 8 of them from 419,800 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=9, seeds=0, hop=2, through=419,800 KZT, retained=0.95; break 100000000723383100 by articulation cuts 8 of 8 members; fragility=1.00, score=0.3748"
LOOP-139,reciprocal_loop,2,0,1,343037.0,0.1458,100000002132479100,flow,50000.0,0.3746,531,"These 2 accounts return funds to each other, 343,037 KZT touching the set with 15% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=343,037 KZT, retained=0.15; break 100000002132479100 by flow stops 50,000 of 50,000 KZT internal; fragility=1.00, score=0.3746"
BRG-058,bridge,8,0,1,1056675.0,0.3115,100000007908818100,articulation,7.0,0.3738,532,"These 7 accounts reach the rest of their community only through 100000007908818100, whose removal would detach 7 of them from 1,056,675 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=8, seeds=0, hop=1, through=1,056,675 KZT, retained=0.31; break 100000007908818100 by articulation cuts 7 of 7 members; fragility=1.00, score=0.3738"
BRG-134,bridge,6,0,1,1853494.0,0.1232,100000004351795100,articulation,5.0,0.3732,533,"These 5 accounts reach the rest of their community only through 100000004351795100, whose removal would detach 5 of them from 1,853,494 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=6, seeds=0, hop=1, through=1,853,494 KZT, retained=0.12; break 100000004351795100 by articulation cuts 5 of 5 members; fragility=1.00, score=0.3732"
LOOP-068,reciprocal_loop,2,0,1,255305.0,0.2546,100000000831684100,flow,65000.0,0.373,534,"These 2 accounts return funds to each other, 255,305 KZT touching the set with 25% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=255,305 KZT, retained=0.25; break 100000000831684100 by flow stops 65,000 of 65,000 KZT internal; fragility=1.00, score=0.3730"
BRG-140,bridge,8,0,2,970165.0,0.5797,100000004150593100,articulation,7.0,0.3725,535,"These 7 accounts reach the rest of their community only through 100000004150593100, whose removal would detach 7 of them from 970,165 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=8, seeds=0, hop=2, through=970,165 KZT, retained=0.58; break 100000004150593100 by articulation cuts 7 of 7 members; fragility=1.00, score=0.3725"
BRG-145,bridge,7,0,2,831475.0,0.6657,100000007998965100,articulation,6.0,0.3717,536,"These 6 accounts reach the rest of their community only through 100000007998965100, whose removal would detach 6 of them from 831,475 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=7, seeds=0, hop=2, through=831,475 KZT, retained=0.67; break 100000007998965100 by articulation cuts 6 of 6 members; fragility=1.00, score=0.3717"
